,complex_id,complex_nm_old,complex_nm,trains_old,trains,station_ct,bcode,stop_lat,stop_lon,tot2007,tot2008,tot2009,tot2010,tot2011,tot2012,tot2013,tot2014,tot2015,tot2016,tot2017,tot2018,avwkdy07,avwkdy08,avwkdy09,avwkdy10,avwkdy11,avwkdy12,avwkdy13,avwkdy14,avwkdy15,avwkdy16,avwkdy17,avwkdy18,avwken07,avwken08,avwken09,avwken10,avwken11,avwken12,avwken13,avwken14,avwken15,avwken16,avwken17,avwken18,srv_notes,unique_id
225,mn001,1 Av,1 Av,L,L ,1.0,36061.0,40.730953,-73.981628,5598821.0,6201745.0,6490329.0,6936132.0,7050336.0,7296576.0,7735905.0,8111070.0,7702110.0,7660896.0,7071729.0,6743140.0,17358.0,19203.0,20006.0,21157.0,22039.0,22436.0,23467.0,24286.0,23789.0,23195.0,21823.0,20998.0,21667.0,23737.0,25686.0,28914.0,26919.0,30928.0,32724.0,35580.0,30185.0,32170.0,28252.0,25688.0,,1 Av_7735905.0
226,mn002,103 St,103 St,1,1,1.0,36061.0,40.799446,-73.968379,4347657.0,4447213.0,4419549.0,4167100.0,4302101.0,4366343.0,4427199.0,4199559.0,4258632.0,4290142.0,4114291.0,4072703.0,13353.0,13573.0,13409.0,12968.0,13292.0,13557.0,13500.0,13318.0,13309.0,13246.0,12818.0,12569.0,17358.0,17949.0,18408.0,15798.0,17071.0,17810.0,18130.0,14644.0,15829.0,16603.0,15650.0,16156.0,,103 St_4427199.0
227,mn003,103 St,103 St,6,6,1.0,36061.0,40.7906,-73.947478,4402659.0,4573700.0,4631356.0,4799555.0,4901637.0,4861001.0,5038138.0,5198601.0,4031201.0,4336922.0,4402069.0,4065523.0,13897.0,14500.0,14663.0,15210.0,15673.0,15721.0,16189.0,16641.0,13057.0,13994.0,14337.0,13285.0,15876.0,15903.0,16428.0,17051.0,16972.0,16997.0,16793.0,17608.0,13014.0,13963.0,13920.0,12523.0,x,103 St_5038138.0
228,mn004,103 St,103 St,B C,B C,1.0,36061.0,40.796092,-73.961454,1535588.0,1599818.0,1524460.0,1556919.0,1453267.0,1472319.0,1528633.0,1555514.0,1521132.0,1481660.0,1470838.0,1630405.0,4778.0,4961.0,4736.0,4782.0,4562.0,4659.0,4760.0,4832.0,4800.0,4776.0,4674.0,5444.0,5836.0,6047.0,5789.0,6212.0,5410.0,5599.0,5799.0,5947.0,5458.0,4817.0,5191.0,4438.0,,103 St_1528633.0
229,mn005,110 St,110 St,6,6,1.0,36061.0,40.79502,-73.94425,3521483.0,3626056.0,3668518.0,3722821.0,3771563.0,3740549.0,3841826.0,3955522.0,4209449.0,4196711.0,3734660.0,3394176.0,10973.0,11320.0,11425.0,11630.0,11836.0,11908.0,12162.0,12452.0,13409.0,13341.0,11932.0,10851.0,13361.0,13423.0,13879.0,13986.0,14111.0,13944.0,13682.0,14381.0,14497.0,14600.0,12893.0,11584.0,,110 St_3841826.0
230,mn006,116 St,116 St,2 3,2 3,1.0,36061.0,40.802098,-73.949625,3053832.0,3156704.0,3281869.0,3225207.0,3439949.0,3584234.0,3715803.0,3845140.0,3948545.0,3874037.0,3729434.0,3446526.0,9522.0,9968.0,10190.0,10227.0,10627.0,11100.0,11508.0,11787.0,12196.0,12090.0,11553.0,10707.0,11561.0,11117.0,12545.0,11325.0,13715.0,14810.0,14410.0,15500.0,15487.0,14435.0,14583.0,13266.0,,116 St_3715803.0
231,mn007,116 St,116 St,6,6,1.0,36061.0,40.798629,-73.941617,4585336.0,4798220.0,4849246.0,5100170.0,5253753.0,5264035.0,5347692.0,5370343.0,5324072.0,5336694.0,5066069.0,4683148.0,13994.0,14698.0,14899.0,15655.0,16206.0,16514.0,16675.0,16674.0,16702.0,16707.0,15899.0,14715.0,18789.0,19092.0,19332.0,20475.0,21024.0,20749.0,20263.0,20611.0,19593.0,19733.0,18846.0,17222.0,,116 St_5347692.0
232,mn008,116 St,116 St,B C,B C,1.0,36061.0,40.805085,-73.954882,1682020.0,1849963.0,1838683.0,1921860.0,1944599.0,2000033.0,2122084.0,2234662.0,2246138.0,2276196.0,2253473.0,2262578.0,5331.0,5752.0,5745.0,5945.0,6153.0,6328.0,6594.0,7005.0,7215.0,7417.0,7232.0,7613.0,5973.0,6971.0,6868.0,7521.0,7051.0,7647.0,8172.0,8287.0,7514.0,7077.0,7673.0,5946.0,,116 St_2122084.0
233,mn009,116 St-Columbia University,116 St-Columbia University,1,1,1.0,36061.0,40.807722,-73.96411,4825577.0,4912623.0,4870652.0,4774192.0,4932065.0,4942022.0,5044561.0,4917691.0,4846181.0,4797152.0,4586341.0,4528136.0,15657.0,15939.0,15891.0,15808.0,16130.0,16283.0,16363.0,16460.0,16132.0,15861.0,15263.0,15079.0,15463.0,15474.0,15195.0,13987.0,15481.0,16047.0,16166.0,13256.0,13547.0,13853.0,13115.0,12956.0,,116 St-Columbia University_5044561.0
234,mn010,125 St,125 St,1,1,1.0,36061.0,40.815581,-73.958372,2358932.0,2444771.0,2402477.0,2358252.0,2438449.0,2560513.0,2649847.0,2578729.0,2555321.0,2524125.0,2438960.0,2457157.0,7126.0,7380.0,7221.0,7243.0,7468.0,7857.0,7995.0,8077.0,7991.0,7794.0,7584.0,7679.0,10012.0,10251.0,10331.0,9423.0,9985.0,10889.0,11257.0,9469.0,9482.0,9797.0,9379.0,9312.0,,125 St_2649847.0
235,mn011,125 St,125 St,2 3,2 3,1.0,36061.0,40.807754,-73.945495,4196876.0,4342867.0,4514621.0,4317843.0,4518487.0,4635697.0,4917465.0,5103216.0,5121518.0,4989981.0,5054479.0,4727671.0,13075.0,13810.0,14207.0,13878.0,14101.0,14471.0,15351.0,15744.0,15986.0,15719.0,15692.0,14746.0,16053.0,14929.0,16460.0,14350.0,17393.0,18686.0,18547.0,20142.0,19311.0,17940.0,19660.0,17929.0,,125 St_4917465.0
236,mn012,125 St,125 St,4 5 6,4 5 6,1.0,36061.0,40.804138,-73.937594,8295082.0,8681735.0,8710718.0,8834429.0,8868272.0,8965496.0,9290210.0,9574765.0,9586567.0,9431163.0,9088393.0,8630430.0,26282.0,27433.0,27704.0,27990.0,28341.0,28913.0,29425.0,30168.0,30277.0,30024.0,29065.0,27605.0,29532.0,30709.0,30406.0,31536.0,30832.0,31873.0,33091.0,34840.0,34541.0,32501.0,31307.0,29461.0,,125 St_9290210.0
237,mn013,125 St,125 St,A B C D,A B C D,1.0,36061.0,40.811109,-73.952343,7612421.0,7986389.0,7872649.0,8003946.0,8173608.0,8427453.0,8932680.0,9342667.0,9558837.0,9603878.0,9335382.0,9037343.0,23402.0,24566.0,24404.0,24584.0,25084.0,26276.0,27395.0,28428.0,29062.0,29423.0,28680.0,27677.0,30477.0,31392.0,30408.0,32174.0,33401.0,34011.0,35998.0,38766.0,39729.0,38587.0,37694.0,36704.0,,125 St_8932680.0
238,mn014,135 St,135 St,2 3,2 3,1.0,36061.0,40.814229,-73.94077,3853829.0,3944165.0,4022802.0,4043860.0,4344677.0,4477110.0,4672352.0,4932623.0,4949583.0,4867017.0,4768474.0,4506259.0,12158.0,12505.0,12676.0,13031.0,13641.0,14120.0,14690.0,15335.0,15598.0,15446.0,15023.0,14343.0,13918.0,13694.0,14562.0,13268.0,16289.0,17351.0,17070.0,18837.0,17916.0,16887.0,17462.0,15693.0,,135 St_4672352.0
239,mn015,135 St,135 St,B C,B C,1.0,36061.0,40.817894,-73.947649,1391512.0,1467646.0,1428140.0,1511387.0,1575802.0,1633467.0,1722204.0,1731602.0,1693561.0,1731460.0,1743984.0,1622552.0,4540.0,4791.0,4657.0,4878.0,5145.0,5409.0,5592.0,5620.0,5575.0,5785.0,5770.0,5490.0,4360.0,4475.0,4457.0,5015.0,4985.0,5165.0,5516.0,5529.0,5036.0,4743.0,5127.0,4123.0,,135 St_1722204.0
240,mn016,137 St-City College,137 St-City College,1,1,1.0,36061.0,40.822008,-73.953676,4515446.0,4618524.0,4523575.0,4436971.0,4546654.0,4634498.0,4825267.0,4542044.0,4646578.0,4564432.0,4440108.0,4260166.0,14316.0,14454.0,14181.0,14158.0,14528.0,14854.0,14947.0,14768.0,14798.0,14460.0,14049.0,13371.0,16020.0,16992.0,16791.0,15341.0,15799.0,16874.0,18805.0,14213.0,16107.0,16055.0,15844.0,15939.0,,137 St-City College_4825267.0
241,mn017,14 St /8 Av,14 St /8 Av,A C E L,A C E L,2.0,36061.0,40.740893,-74.00169,10985541.0,11568852.0,11129412.0,11795495.0,12415290.0,13044037.0,13903211.0,14340856.0,14763727.0,14572075.0,14153266.0,14324670.0,35018.0,36735.0,35157.0,36777.0,38802.0,40990.0,42718.0,43953.0,45253.0,44680.0,43434.0,44031.0,38314.0,40310.0,40132.0,45247.0,47685.0,51356.0,55956.0,58298.0,59900.0,58605.0,57625.0,57748.0,,14 St /8 Av_13903211.0
242,mn018,14 St /6 Av,14 St /6 Av,1 2 3 F L M,F M 1 2 3 L,3.0,36061.0,40.737826,-74.000201,14761349.0,15304268.0,15220076.0,15029178.0,15199211.0,15487097.0,15844699.0,16215866.0,16121318.0,16118952.0,15187056.0,15002214.0,46877.0,48540.0,47932.0,47204.0,47831.0,49237.0,49316.0,49990.0,50335.0,50692.0,48565.0,48508.0,52363.0,53593.0,55726.0,56113.0,56932.0,58546.0,60933.0,64712.0,61431.0,59127.0,52840.0,49334.0,,14 St /6 Av_15844699.0
243,mn019,14 St-Union Sq,14 St-Union Sq,4 5 6 L N Q R W,L N Q R W 4 5 6,3.0,36061.0,40.734673,-73.989951,33744169.0,35545653.0,34245245.0,34730692.0,34927178.0,34639575.0,35309414.0,35677468.0,35320623.0,34289822.0,34557551.0,33124407.0,104501.0,109272.0,105118.0,106380.0,107352.0,108000.0,108158.0,109472.0,108440.0,106718.0,107141.0,103572.0,132323.0,141077.0,138618.0,142748.0,143239.0,140855.0,144163.0,144539.0,143123.0,130777.0,135996.0,125348.0,,14 St-Union Sq_35309414.0
244,mn020,145 St,145 St,1,1,1.0,36061.0,40.826551,-73.95036,3166049.0,3191262.0,3128091.0,3115174.0,3138419.0,3289827.0,3274106.0,3364151.0,3338110.0,3328994.0,3208921.0,3062446.0,9422.0,9487.0,9382.0,9417.0,9510.0,9952.0,9931.0,10099.0,10112.0,10039.0,9863.0,9433.0,14068.0,14020.0,13469.0,13077.0,13300.0,14616.0,13589.0,14487.0,13951.0,14015.0,12936.0,12216.0,,145 St_3274106.0
245,mn021,145 St,145 St,3,3,1.0,36061.0,40.820421,-73.936245,790639.0,826061.0,878906.0,873390.0,981914.0,1014623.0,1073259.0,1114674.0,1137484.0,1086105.0,1093045.0,635413.0,2693.0,2777.0,2848.0,2873.0,3136.0,3273.0,3426.0,3631.0,3664.0,3590.0,3540.0,2105.0,1938.0,2118.0,2807.0,2580.0,3413.0,3594.0,3685.0,3495.0,3738.0,3133.0,3561.0,1837.0,,145 St_1073259.0
246,mn022,145 St,145 St,A B C D,A B C D,1.0,36061.0,40.824783,-73.944216,6176544.0,6602419.0,6446603.0,6694537.0,6948193.0,7048936.0,7432177.0,7778992.0,7923696.0,7949593.0,7714122.0,7434662.0,19170.0,20476.0,20126.0,20730.0,21576.0,22125.0,22879.0,23805.0,24307.0,24604.0,23932.0,23047.0,23810.0,25126.0,24200.0,26068.0,27122.0,27736.0,29522.0,31573.0,31882.0,30729.0,29988.0,28847.0,,145 St_7432177.0
247,mn023,155 St,155 St,B D,B D,1.0,36061.0,40.830135,-73.938209,1181067.0,1199549.0,1199677.0,1241223.0,1248295.0,1257551.0,1281168.0,1299098.0,1306282.0,1308981.0,1212240.0,1115948.0,3718.0,3735.0,3728.0,3823.0,3845.0,3947.0,3948.0,4022.0,4038.0,4052.0,3804.0,3595.0,4263.0,4452.0,4547.0,4874.0,4979.0,4906.0,5014.0,4998.0,5059.0,4996.0,4448.0,3649.0,,155 St_1281168.0
248,mn024,155 St,155 St,C,C ,1.0,36061.0,40.830518,-73.941514,726080.0,739611.0,710556.0,735801.0,792465.0,798881.0,822333.0,852716.0,842826.0,881431.0,887427.0,1001262.0,2264.0,2321.0,2221.0,2279.0,2455.0,2490.0,2529.0,2586.0,2596.0,2733.0,2715.0,3168.0,2746.0,2678.0,2652.0,2853.0,3112.0,3212.0,3277.0,3563.0,3326.0,3368.0,3609.0,3546.0,,155 St_822333.0
249,mn025,157 St,157 St,1,1,1.0,36061.0,40.834041,-73.94489,3213412.0,3255229.0,3251747.0,3238373.0,3259408.0,3381015.0,3458058.0,3481873.0,3516545.0,3542519.0,3488053.0,3514522.0,9706.0,9815.0,9843.0,9899.0,9972.0,10331.0,10677.0,10822.0,10918.0,10928.0,10802.0,11036.0,13614.0,13661.0,13597.0,13108.0,13380.0,14552.0,13471.0,13190.0,13403.0,13735.0,13683.0,12999.0,,157 St_3458058.0
250,mn026,163 St-Amsterdam Av,163 St-Amsterdam Av,C,C ,1.0,36061.0,40.836013,-73.939892,1162204.0,1167101.0,1142625.0,1193933.0,1221336.0,1230018.0,1317493.0,1390615.0,1395260.0,1450668.0,1437340.0,548092.0,3587.0,3600.0,3525.0,3663.0,3772.0,3849.0,4080.0,4271.0,4340.0,4513.0,4436.0,1711.0,4572.0,4516.0,4479.0,4796.0,4845.0,4881.0,5100.0,5553.0,5302.0,5471.0,5669.0,2016.0,,163 St-Amsterdam Av_1317493.0
251,mn027,168 St,168 St,1 A C,A C 1,2.0,36061.0,40.840719,-73.939561,7068332.0,7703324.0,7532891.0,7325739.0,7500154.0,7503282.0,7884456.0,8090476.0,8009233.0,8217661.0,7945871.0,8150537.0,22377.0,23458.0,23592.0,23572.0,24019.0,24580.0,25041.0,25659.0,25845.0,25879.0,25589.0,26138.0,25381.0,31787.0,28040.0,24663.0,25915.0,24960.0,27877.0,28757.0,26334.0,29950.0,26637.0,27468.0,,168 St_7884456.0
252,mn028,175 St,175 St,A,A ,1.0,36061.0,40.847391,-73.939704,3754654.0,3606024.0,3500536.0,3783719.0,4029936.0,4028015.0,4154792.0,4187473.0,4197373.0,4049645.0,4112450.0,3879652.0,12325.0,12402.0,11834.0,12078.0,12737.0,12914.0,13309.0,13460.0,13224.0,13377.0,13217.0,12580.0,11234.0,7739.0,8813.0,12985.0,14622.0,14568.0,13982.0,13877.0,15221.0,11504.0,13754.0,12478.0,,175 St_4154792.0
253,mn029,18 St,18 St,1,1,1.0,36061.0,40.74104,-73.997871,2427699.0,2457457.0,2407729.0,2435685.0,2497134.0,2533877.0,2585522.0,2622558.0,2676304.0,2687128.0,2594336.0,2683235.0,8010.0,8076.0,7846.0,7968.0,8199.0,8437.0,8505.0,8638.0,8800.0,8903.0,8680.0,8860.0,7209.0,7323.0,7624.0,7658.0,7753.0,7867.0,7818.0,7883.0,8145.0,7759.0,7274.0,7993.0,,18 St_2585522.0
254,mn030,181 St,181 St,1,1,1.0,36061.0,40.849505,-73.933596,3583169.0,3764024.0,3551740.0,3429260.0,3171483.0,3496979.0,3608658.0,3751020.0,3779275.0,3772385.0,3742446.0,3605435.0,10819.0,11133.0,10604.0,10803.0,10370.0,10978.0,11228.0,11673.0,11850.0,11578.0,11693.0,11342.0,15204.0,16859.0,15542.0,12292.0,9742.0,13682.0,13652.0,14173.0,13860.0,14919.0,14196.0,13206.0,,181 St_3608658.0
255,mn031,181 St,181 St,A,A ,1.0,36061.0,40.851695,-73.937969,3040302.0,2876719.0,2877894.0,3106184.0,3245786.0,3242555.0,3309493.0,3456161.0,3628174.0,3459170.0,3453621.0,3368097.0,9795.0,9772.0,9585.0,9723.0,10044.0,10223.0,10404.0,10861.0,11237.0,11294.0,10981.0,10760.0,9967.0,6753.0,7966.0,11633.0,12852.0,12549.0,12103.0,12667.0,14129.0,10509.0,12101.0,11606.0,,181 St_3309493.0
256,mn032,190 St,190 St,A,A ,1.0,36061.0,40.859022,-73.93418,1242833.0,1175432.0,1177378.0,1287568.0,1445656.0,1473807.0,1472564.0,1458911.0,1530460.0,1460194.0,1494996.0,1423142.0,4007.0,3993.0,3891.0,3988.0,4425.0,4592.0,4546.0,4549.0,4683.0,4748.0,4719.0,4574.0,4087.0,2788.0,3420.0,5066.0,5996.0,5974.0,5798.0,5531.0,6230.0,4546.0,5410.0,4762.0,,190 St_1472564.0
257,mn033,191 St,191 St,1,1,1.0,36061.0,40.855225,-73.929412,2441749.0,2562177.0,2432768.0,2344317.0,2318562.0,2512719.0,2598961.0,2700904.0,2713440.0,2730419.0,2657964.0,2526932.0,7648.0,7880.0,7532.0,7561.0,7686.0,8042.0,8258.0,8580.0,8619.0,8545.0,8419.0,8032.0,9059.0,10050.0,9395.0,7603.0,6654.0,9138.0,9028.0,9380.0,9434.0,10023.0,9547.0,8866.0,,191 St_2598961.0
258,mn034,2 Av,2 Av,F,F ,1.0,36061.0,40.723402,-73.989938,5501841.0,5845342.0,5734200.0,5627896.0,5728217.0,5706955.0,5999079.0,5772265.0,5847710.0,5772537.0,5372036.0,5034358.0,16637.0,17552.0,17310.0,17090.0,17364.0,17540.0,17801.0,17183.0,17355.0,17059.0,16675.0,15995.0,23335.0,25036.0,24413.0,23523.0,24518.0,24235.0,27022.0,25696.0,26503.0,26234.0,20998.0,17746.0,,2 Av_5999079.0
259,mn035,207 St,207 St,1,1,1.0,36061.0,40.864621,-73.918822,1711716.0,1907159.0,1919631.0,1875395.0,2054287.0,2205288.0,1966949.0,2049587.0,2090297.0,2148169.0,2097830.0,2020214.0,5189.0,5640.0,5746.0,5917.0,6745.0,6954.0,6098.0,6336.0,6514.0,6562.0,6524.0,6349.0,7164.0,8554.0,8332.0,6687.0,6178.0,8484.0,7565.0,7954.0,7858.0,8673.0,8116.0,7442.0,,207 St_1966949.0
260,mn036,215 St,215 St,1,1,1.0,36061.0,40.869444,-73.915279,474222.0,597454.0,635361.0,582955.0,583486.0,599790.0,638224.0,626312.0,615177.0,636441.0,617727.0,553050.0,1444.0,1824.0,1979.0,1949.0,2006.0,1996.0,2078.0,2057.0,2012.0,2001.0,1988.0,1787.0,1976.0,2448.0,2443.0,1610.0,1363.0,1858.0,2023.0,1893.0,1910.0,2342.0,2108.0,1822.0,,215 St_638224.0
261,mn037,23 St,23 St,1,1,1.0,36061.0,40.744081,-73.995657,4658455.0,4615267.0,4516335.0,4517687.0,4622230.0,4654520.0,4818903.0,4883773.0,4884678.0,4703374.0,4557216.0,4853909.0,14948.0,14766.0,14338.0,14379.0,14663.0,14931.0,15283.0,15542.0,15451.0,15062.0,14763.0,15470.0,15805.0,15588.0,15997.0,15992.0,16730.0,16990.0,17138.0,17167.0,17640.0,15941.0,14948.0,17044.0,,23 St_4818903.0
262,mn038,23 St,23 St,6,6,1.0,36061.0,40.739864,-73.986599,9049048.0,9239171.0,8914123.0,8925824.0,8999142.0,8901705.0,9200337.0,9033835.0,8627481.0,8539378.0,8265227.0,9035498.0,31527.0,32018.0,30908.0,30929.0,31206.0,31053.0,31777.0,31212.0,29972.0,29452.0,28479.0,31597.0,19130.0,19699.0,19545.0,20088.0,20183.0,21335.0,20735.0,20246.0,18388.0,19249.0,19273.0,18454.0,,23 St_9200337.0
263,mn039,23 St,23 St,C E,C E,1.0,36061.0,40.745906,-73.998041,6785651.0,7060491.0,6819642.0,6707382.0,7001778.0,7155940.0,7629811.0,7923005.0,7844508.0,7543246.0,7410618.0,7420152.0,21799.0,22749.0,22061.0,21934.0,22900.0,23572.0,24782.0,25620.0,25731.0,24569.0,24161.0,24397.0,22834.0,23020.0,22090.0,20847.0,21867.0,23119.0,24391.0,25870.0,23887.0,23549.0,23444.0,22387.0,,23 St_7629811.0
264,mn040,23 St,23 St,F M,F M,1.0,36061.0,40.742878,-73.992821,7512297.0,7565129.0,7161707.0,7394628.0,7911886.0,8078511.0,8446249.0,8678810.0,8942154.0,8989195.0,8636801.0,5099809.0,25706.0,25917.0,24407.0,25100.0,27049.0,27977.0,28749.0,29327.0,30652.0,31078.0,30758.0,18416.0,18030.0,17500.0,17603.0,18900.0,19493.0,20120.0,20880.0,22545.0,21257.0,19973.0,15508.0,7665.0,,23 St_8446249.0
265,mn041,23 St,23 St,R W,R W,1.0,36061.0,40.741303,-73.989344,5636909.0,5889298.0,5736345.0,5998303.0,6659479.0,6805210.0,6905704.0,7348879.0,7965410.0,8151328.0,7651650.0,8155834.0,18853.0,19695.0,19065.0,20007.0,22080.0,22981.0,22760.0,24060.0,25973.0,26693.0,25007.0,26381.0,15588.0,15925.0,16400.0,17051.0,19543.0,19597.0,20605.0,22743.0,25157.0,24898.0,24108.0,26807.0,,23 St_6905704.0
266,mn042,28 St,28 St,1,1,1.0,36061.0,40.747215,-73.993365,3585713.0,3680019.0,3783842.0,3941656.0,4093901.0,4346501.0,4548738.0,4666347.0,4665377.0,4544976.0,4348170.0,4444072.0,12388.0,12601.0,12752.0,13179.0,13634.0,14597.0,15149.0,15568.0,15620.0,15253.0,14740.0,14797.0,8045.0,8547.0,9932.0,10974.0,11675.0,12833.0,12732.0,13004.0,12742.0,12098.0,11152.0,12526.0,,28 St_4548738.0
267,mn043,28 St,28 St,6,6,1.0,36061.0,40.74307,-73.984264,6593781.0,6751198.0,6548905.0,6621732.0,6741400.0,6688570.0,7076992.0,7107083.0,7214293.0,7161164.0,6836061.0,3525030.0,22323.0,22750.0,22042.0,22274.0,22794.0,22715.0,23696.0,23856.0,24470.0,24130.0,23081.0,12019.0,16854.0,17305.0,17263.0,17775.0,17723.0,18664.0,19269.0,19026.0,18121.0,18646.0,17989.0,8448.0,,28 St_7076992.0
268,mn044,28 St,28 St,R W,R W,1.0,36061.0,40.745494,-73.988691,2951768.0,3011248.0,2931184.0,3044555.0,3297714.0,3413315.0,3520209.0,3796977.0,4083143.0,4205109.0,4065263.0,4445982.0,9719.0,9965.0,9657.0,10003.0,10894.0,11502.0,11607.0,12407.0,13271.0,13680.0,13256.0,14302.0,8861.0,8605.0,8700.0,9259.0,9803.0,9883.0,10400.0,11795.0,13006.0,13195.0,12887.0,14910.0,,28 St_3520209.0
269,mn045,3 Av,3 Av,L,L ,1.0,36061.0,40.732849,-73.986122,1733892.0,1825033.0,1886833.0,2060364.0,2048408.0,2182023.0,2310062.0,2473561.0,2386533.0,2449392.0,2319152.0,2204834.0,5241.0,5605.0,5815.0,6123.0,6278.0,6532.0,6803.0,7193.0,7140.0,7179.0,6934.0,6749.0,7370.0,7206.0,7472.0,9385.0,8445.0,10073.0,10761.0,11875.0,10481.0,11420.0,10336.0,8941.0,,3 Av_2310062.0
270,mn046,33 St,33 St,6,6,1.0,36061.0,40.746081,-73.982076,9261797.0,9483622.0,8958763.0,9090245.0,9220240.0,9374676.0,9756409.0,9798598.0,9701723.0,9577123.0,8916102.0,9530273.0,31292.0,31883.0,30129.0,30497.0,31181.0,31877.0,32783.0,32863.0,32809.0,32153.0,30040.0,32608.0,23930.0,24648.0,23709.0,24751.0,24125.0,25926.0,26004.0,26363.0,24782.0,25391.0,23708.0,22606.0,,33 St_9756409.0
271,mn047,34 St-Herald Square,34 St-Herald Square,B D F M N Q R W,B D F M N Q R W,2.0,36061.0,40.749719,-73.987823,38564625.0,39040943.0,36945680.0,37769752.0,37731386.0,37154138.0,38213448.0,39285568.0,39541865.0,39000352.0,39672507.0,39111312.0,124651.0,126117.0,119202.0,120764.0,121081.0,121120.0,122517.0,125355.0,126776.0,125682.0,127664.0,126576.0,125551.0,124795.0,120579.0,128763.0,127682.0,125297.0,128250.0,134816.0,132961.0,126221.0,132429.0,126221.0,,34 St-Herald Square_38213448.0
272,mn119,34 St-Hudson Yards,34 St-Hudson Yards,7,7,1.0,36061.0,40.755882,-74.00191,,,,,,,,,692165.0,2691851.0,3098699.0,3189867.0,,,,,,,,,2064.0,8507.0,10082.0,10789.0,,,,,,,,,3183.0,9618.0,9941.0,8135.0,x,34 St-Hudson Yards_nan
273,mn048,34 St-Penn Station,34 St-Penn Station,1 2 3,1 2 3,1.0,36061.0,40.750373,-73.991057,27804027.0,28343889.0,27196195.0,26892243.0,26758623.0,27010176.0,27730331.0,28638643.0,28309160.0,27741367.0,26034238.0,25968950.0,91169.0,92750.0,88520.0,87736.0,87482.0,88929.0,90042.0,92693.0,92176.0,90524.0,85585.0,85180.0,84381.0,84940.0,85188.0,83359.0,82935.0,87177.0,87791.0,92317.0,88770.0,84702.0,78533.0,78700.0,,34 St-Penn Station_27730331.0
274,mn049,34 St-Penn Station,34 St-Penn Station,A C E,A C E,1.0,36061.0,40.752287,-73.993391,25262174.0,26013432.0,24182097.0,24265016.0,24751771.0,24851746.0,25726374.0,26493571.0,26147434.0,25183869.0,24366500.0,24857456.0,83450.0,85542.0,79875.0,80009.0,81585.0,82511.0,83717.0,85634.0,84778.0,82584.0,78904.0,80346.0,73756.0,76132.0,70183.0,71387.0,73738.0,76888.0,80788.0,86057.0,83698.0,74992.0,78878.0,80930.0,,34 St-Penn Station_25726374.0
275,mn050,42 St-Bryant Pk /5 Av,42 St-Bryant Pk /5 Av,7 B D F M,B D F M 7,2.0,36061.0,40.754222,-73.984569,13575482.0,14200488.0,13502111.0,13979224.0,14752187.0,14917245.0,15527439.0,15896805.0,16220605.0,16934142.0,16594289.0,16056128.0,47175.0,48939.0,46431.0,47741.0,50375.0,51962.0,53222.0,54289.0,55400.0,57793.0,57395.0,55872.0,28769.0,31012.0,30667.0,33567.0,35576.0,35250.0,36169.0,37872.0,38673.0,40137.0,37101.0,33521.0,,42 St-Bryant Pk /5 Av_15527439.0
276,mn051,47-50 Sts-Rockefeller Center,47-50 Sts-Rockefeller Center,B D F M,B D F M,1.0,36061.0,40.758663,-73.981329,17628737.0,17477350.0,15977449.0,16517856.0,17466013.0,17091251.0,17759382.0,18236646.0,18469446.0,18086203.0,17471620.0,17289384.0,61560.0,60818.0,55402.0,56758.0,59979.0,59749.0,61099.0,62693.0,63803.0,62283.0,61478.0,61027.0,35830.0,35203.0,34013.0,37500.0,40178.0,39051.0,39972.0,41198.0,40299.0,39633.0,33776.0,31634.0,,47-50 Sts-Rockefeller Center_17759382.0
277,mn052,49 St,49 St,N R W,N R W,1.0,36061.0,40.759901,-73.984139,7976466.0,8106715.0,7817461.0,8139011.0,8121552.0,8186576.0,8155010.0,8544694.0,8029988.0,8754627.0,8626669.0,8394862.0,25410.0,25796.0,24487.0,25284.0,25480.0,25793.0,25356.0,26546.0,25459.0,27077.0,26519.0,25911.0,27800.0,27819.0,29016.0,31512.0,30294.0,31697.0,31139.0,32745.0,28130.0,33634.0,34714.0,33001.0,,49 St_8155010.0
278,mn053,5 Av-53 St,5 Av-53 St,E M,E M,1.0,36061.0,40.760167,-73.975224,7339012.0,7488443.0,6636192.0,6309404.0,6519696.0,6744422.0,7298061.0,7543062.0,7597212.0,7240517.0,7111270.0,7748504.0,26411.0,26667.0,24027.0,23239.0,23970.0,24727.0,25939.0,26761.0,26955.0,26566.0,25746.0,27612.0,11552.0,12570.0,9567.0,7228.0,7897.0,10344.0,12815.0,13416.0,13438.0,8340.0,10450.0,13355.0,,5 Av-53 St_7298061.0
279,mn054,5 Av-59 St,5 Av-59 St,N R W,N R W,1.0,36061.0,40.764811,-73.973347,5589873.0,5865430.0,5582248.0,5770964.0,5893657.0,5941836.0,5927685.0,6155019.0,6017047.0,5929715.0,5367130.0,5136918.0,17896.0,18894.0,17762.0,18200.0,18797.0,18816.0,18394.0,19245.0,18957.0,18637.0,16871.0,16638.0,19000.0,18905.0,19276.0,20820.0,20405.0,22443.0,22737.0,22921.0,21633.0,21376.0,19704.0,16544.0,,5 Av-59 St_5927685.0
